URL,Compnay Name,Series,Description,Contact Name,Product page,CA Section 01350,CDPH Standard Method V1.2-2017,Environmental Product Declaration (EPD),Green Squared Certificate,LEED PC 112 - Certified Multi-Attribute Products and Materials Compliant,NAHB National Green Building Standard - 611.2 Sustainable Products,IgCC 2015 - 505.3.2 Multi-Attribute Standard Compliant,UL GREENGUARD Certificate,UL GREENGUARD GOLD Certificate,"Green Building Codes, Standards & Rating Systems Guide",Tile Lifecycle Cost Comparison,The Natural Choice Informative Brochure
https://greensquaredcertified.ecomedes.com/products/florida-tile/level-10,Florida Tile,Level 10,Level 10,,,Yes,Yes,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","Yes,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment",Yes,Yes,Yes,"84910-410,UL 2818 - 2013 Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-11-08","84910-420,UL 2818 - 2013 Gold Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-11-08",https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/florida-tile/legend-2,Florida Tile,Legend,,,,Yes,Yes,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","Yes,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment",Yes,Yes,Yes,"30473-410,UL 2818 - 2013 Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-11-08","30473-420,UL 2818 - 2013 Gold Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-11-08",https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/florida-tile/kerala,Florida Tile,Kerala,Kerala,,,Yes,Yes,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","Yes,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment",Yes,Yes,Yes,"84909-410,UL 2818 - 2013 Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-11-08","84909-420,UL 2818 - 2013 Gold Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-11-08",https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/florida-tile/formations-2,Florida Tile,Formations,,,,Yes,Yes,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","Yes,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment",Yes,Yes,Yes,"30326-410,UL 2818 - 2013 Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-11-08","30326-420,UL 2818 - 2013 Gold Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-11-08",https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/florida-tile/enchant,Florida Tile,Enchant,Enchant,,,Yes,Yes,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","Yes,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment",Yes,Yes,Yes,"111470-410,UL 2818 - 2013 Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-11-08","111470-420,UL 2818 - 2013 Gold Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-11-08",https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/florida-tile/divinity,Florida Tile,Divinity,Divinity,,,Yes,Yes,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","Yes,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment",Yes,Yes,Yes,"111469-410,UL 2818 - 2013 Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-11-08","111469-420,UL 2818 - 2013 Gold Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-11-08",https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/florida-tile/continent,Florida Tile,Continent,Continent,,,Yes,Yes,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","Yes,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment",Yes,Yes,Yes,"50831-410,UL 2818 - 2013 Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-11-08","50831-420,UL 2818 - 2013 Gold Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-11-08",https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/florida-tile/cellar,Florida Tile,Cellar,Cellar,,,Yes,Yes,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","Yes,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment",Yes,Yes,Yes,"84906-410,UL 2818 - 2013 Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-11-08","84906-420,UL 2818 - 2013 Gold Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-11-08",https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/florida-tile/berkshire,Florida Tile,Berkshire,,,,Yes,Yes,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","Yes,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment",Yes,Yes,Yes,"30069-410,UL 2818 - 2013 Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-11-08","30069-420,UL 2818 - 2013 Gold Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-11-08",https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/florida-tile/alava-hdp,Florida Tile,Alava HDP,"The AlavaHDP line is named after a region in Northwestern Spain, known for its rugged rocky landscape and tradition of being one of the most productive logging centers of southern Europe. Appropriately, the AlavaHDP line is exactly that. A unique concept for the American tile industry which marries two completely different materials into a single line. The concept is perfect for breaking up a space with different but complimenting textures while at the same time keeping a cohesive color scheme. Composed of 3 contemporary colors, AlavaHDP presents a unique twist by combining a stone and a wood look in a single product line, within the same color. Each color is presented in 4 formats (12x12, 12x24, 6x24 and 8x36). The 12x12 and 12x24 tiles are composed of a roughly hewn stone graphic with a high shade variation and a slightly distressed surface texture. The 6x24 and 8x36 sizes carry the same color tones as the stone, but are presented in a rustic reclaimed wood that is complete with nail holes, worn in stains and a soft wood grain texture. AlavaHDP is Made in the USA of 40% pre-consumer recycled content, is GREENGUARD® and Porcelain Tile Certified, and meets the new DCOF AcuTest requirements to be installed in wet areas.",,,Yes,Yes,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","Yes,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment",Yes,Yes,Yes,"83733-410,UL 2818 - 2013 Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-11-08","83733-420,UL 2818 - 2013 Gold Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-11-08",https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/florida-tile/ainslee-park,Florida Tile,Ainslee Park,Refer to floridatile.com,,,Yes,Yes,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","Yes,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment",Yes,Yes,Yes,"102446-410,UL 2818 - 2013 Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-11-08","102446-420,UL 2818 - 2013 Gold Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-11-08",https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/ege-seramik-sanayi-ve-ticaret-anonim-sirketi/windsor-gray-porcelain-tile,EGE SERAMIK SANAYI VE TICARET ANONIM SIRKETI,Windsor Gray Porcelain Tile,This gray matte Windsor Gray Porcelain Tile is 18 x 36.,,,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","176071-4420,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment,valid until 2025-02-11",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/ege-seramik-sanayi-ve-ticaret-anonim-sirketi/peregalli-azul-porcelain-tile,EGE SERAMIK SANAYI VE TICARET ANONIM SIRKETI,Peregalli Azul Porcelain Tile,This blue Peregalli Azul Porcelain Tile is 18 x 18 with matte finish.,,,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","176063-4420,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment,valid until 2025-02-11",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/ege-seramik-sanayi-ve-ticaret-anonim-sirketi/glazed-porcelain-tiles,EGE SERAMIK SANAYI VE TICARET ANONIM SIRKETI,Glazed Porcelain Tiles,Dry-Pressed Glazed And Unglazed Ceramic Tiles For Internal and External Floorings.,ALI RIZA AKLIKLI,,Yes,Yes,"Product Specific (102051-4150),Certified by ,UL Environment,valid until 2025-07-01,Industry Wide (4789101745.101.1), ,Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","102051-4420,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment,valid until 2025-02-11",Yes,Yes,Yes,"102051-410,UL 2818 - 2013 Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-10-31","102051-420,UL 2818 - 2013 Gold Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-10-31",https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/ege-seramik-sanayi-ve-ticaret-anonim-sirketi/floor-tiles,EGE SERAMIK SANAYI VE TICARET ANONIM SIRKETI,Floor Tiles,Dry-Pressed Ceramic Floor Tiles For Internal and External Floorings.,ALI RIZA AKLIKLI,,Yes,Yes,"Product Specific (102054-4150),Certified by ,UL Environment,valid until 2025-07-01,Industry Wide (4789101745.101.1), ,Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","102054-4420,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment,valid until 2025-02-11",Yes,Yes,Yes,"102054-410,UL 2818 - 2013 Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-10-31","102054-420,UL 2818 - 2013 Gold Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-10-31",https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/ege-seramik-sanayi-ve-ticaret-anonim-sirketi/avella-ultra-24-x-12-costa-bella-marble-porcelain-tile,EGE SERAMIK SANAYI VE TICARET ANONIM SIRKETI,"Avella Ultra 24"" x 12"" Costa Bella Marble Porcelain Tile",Stone-look tile products are designed with a focus on performance and durability which makes them ideal for any room and can be installed in residential or commercial projects.,,,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","175013-4420,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment,valid until 2025-02-11",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/american-wonder-porcelain/winter-stone,American Wonder Porcelain,Winter Stone,"A soft linear, modern interpretation of stone, the Winter Stone series features a 12""x24"" field tile size, a 2""x2"" mosaic and a 4""x12"" cove base, in two colors: a beige tone and a light gray tone.",,,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","165498-4420,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment,valid until 2025-02-28",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/american-wonder-porcelain/shore,American Wonder Porcelain,Shore,"The simple, subtle, Shore Porcelain™ series incorporates a soft graphic reminiscent of the shoreline as waves recede, with a modern color palette of neutral tones for its popular 12×24 size.",,,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","165491-4420,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment,valid until 2025-02-28",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/american-wonder-porcelain/samara-wood,American Wonder Porcelain,Samara Wood,"Exotic and dramatic, the Samara Wood series features a unique wood visual, in the popular 6"" x 36"" plank size. This series isoffered in four colors: White, Beige, Tan and Saddle.",,,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","165489-4420,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment,valid until 2025-02-28",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/american-wonder-porcelain/ranch-wood,American Wonder Porcelain,Ranch Wood,"A modern wood look with a perfect blend of light to dark tones, Ranch Wood Porcelain™ has just a touch of a rustic vibe balanced by refined lines and a softly structured surface. Multiple plank sizes complement the visuals for authentic hardwood appeal.",,,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","165503-4420,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment,valid until 2025-02-28",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/american-wonder-porcelain/preeminent-porcelain,American Wonder Porcelain,Preeminent Porcelain,Preeminent Porcelain™ is a flawless interpretation of the world’s most premium statuary marble. Both classic and contemporary. Preeminent embodies an elevated level of elegance and sophistication.,,,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","165502-4420,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment,valid until 2025-02-28",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/american-wonder-porcelain/orvieto,American Wonder Porcelain,Orvieto,"Light linear veining with subtle traces of wood grain characterize Orvieto Porcelain™. Inspired by Palissandro marble, which has graced Italian architecture for centuries, Orvieto captures the essence of aged marble yet offers the performance of porcelain tile.",,,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","165501-4420,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment,valid until 2025-02-28",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/american-wonder-porcelain/mod-slate,American Wonder Porcelain,Mod: Slate,"The new Mod: Slate Porcelain™ tile series marries strong, alluring graphics emulating the grand beauty of slate with a fundamental color palette of beige, gray, and charcoal. This series’ 12 x 24 size is the foundation for stand-out, timeless design.",,,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","165488-4420,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment,valid until 2025-02-28",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/american-wonder-porcelain/marble-folio,American Wonder Porcelain,Marble Folio,"Globally influenced, each color of Marble Folio Porcelain™ translates the unique details and beauty of the natural marble it is named for into porcelain tile. Each of the six colors has a distinct graphic inspired by marble found around the world, from the bardigio of Brazil to the statuary of Italy to Spain’s marfil.",,,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","165500-4420,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment,valid until 2025-02-28",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/american-wonder-porcelain/majestic-grove,American Wonder Porcelain,Majestic Grove,"The Majestic Grove series calls to mind the picturesque beauty of old growth trees in an enchanted forest. With its 6""x 36"" plank size and four colors, White, Beige, Natural and Ash, this series offers primitive beauty and high style for any design.",,,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","165486-4420,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment,valid until 2025-02-28",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/american-wonder-porcelain/lassen-wood,American Wonder Porcelain,Lassen Wood,"With a beautiful color palette that incorporates soft, warm gray tones, the Lassen Wood series offers the natural beauty of woodwith a touch of refinement and sophistication, in the popular 6"" x 36"" plank size.",,,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","165484-4420,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment,valid until 2025-02-28",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/american-wonder-porcelain/enduring,American Wonder Porcelain,Enduring,"The classic elegance and beauty of natural stone shines through the Enduring series. Offered in a 12""x24"" field tile size, a 2""x2"" mosaic and a 4""x12"" cove base, this series is available in three popular, versatile colors: White, Light Gray and Beige.",,,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","165482-4420,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment,valid until 2025-02-28",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/american-wonder-porcelain/decorative-elements,American Wonder Porcelain,Decorative Elements,Decorative Elements,,,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","165505-4420,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment,valid until 2025-02-28",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/american-wonder-porcelain/braewood,American Wonder Porcelain,Braewood,"Rustic, with just the right touch of contemporary flair, the 6"" x 36""-sized Braewood series offers the rugged look of wood with a touch of elegance, in four beautiful colors: Whitewash, Dusk, Saddle and Midnight.",,,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","165479-4420,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment,valid until 2025-02-28",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/american-wonder-porcelain/ancient-wood,American Wonder Porcelain,Ancient Wood,"A contemporary interpretation of classic hard wood, the Ancient Wood series offers the organic beauty of wood with an alluring, softly weathered finish, in popular, natural hues and a versatile 6"" x 36"" plank size.",,,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","158068-4420,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment,valid until 2025-02-28",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/florida-tile/tides-hdp,Florida Tile,Tides HDP,"Florida Tile is proud to announce TidesHDP. This new product line is a stylized interpretation of vein cut stone. Specifically a linear cut Travertine or Limestone known as ""Georgette"". This look in its natural form is a stunning linear play of tone on tone colors that create this contemporary look. Using Florida Tile’s HDP-High Definition Porcelain technology however, we not only reproduce this stone look, but we are able to let our imaginations go wild with bold color combinations that can’t be found in nature. From bold Blues to Steel Gray and Dark Brown, we created contemporary colors that can be specified in any commercial space. Each color has a unique blend of complimentary colors within its veining to add interest and depth, as well as pair beautifully with other design finishes. This glazed porcelain floor and wall is available in pressed 12x24 with a 3x24 bullnose for each color. We have also added a unique patterned M12 mosaic that rotates each chip 90 degrees, to create a wonderful checkerboard pattern. This product is Made in the USA of 40% pre-consumer recycled content, it is Greenguard and Porcelain Tile Certified and meets the new DCOF AcuTest requirements to be installed in wet areas.",,,Yes,Yes,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","Yes,ANSI A138.1-2011 GREEN SQUARED American Standard Specifications for Sustainable Ceramic Tiles, Glass Tiles and Tile Installation Materials,Certified by ,UL Environment",Yes,Yes,Yes,"28501-410,UL 2818 - 2013 Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-11-08","28501-420,UL 2818 - 2013 Gold Standard for Chemical Emissions for Building Materials, Finishes and Furnishings,Certified by ,UL Environment,valid until 2022-11-08",https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
